,name_short,adduct,matrix,polarity,observed_value,prediction,fold,model_type
0,2-Oxoglutaric acid,+Cl,9AA,negative,False,0.2817525863647461,0.0,NN
1,2-Oxoglutaric acid,+Cl,9AA,positive,False,0.1398775428533554,0.0,NN
2,2-Oxoglutaric acid,+Cl,CHCA,negative,False,0.10090597718954086,0.0,NN
3,2-Oxoglutaric acid,+Cl,CHCA,positive,False,0.40783458948135376,0.0,NN
4,2-Oxoglutaric acid,+Cl,CMBT,negative,False,0.24263890087604523,0.0,NN
5,2-Oxoglutaric acid,+Cl,CMBT,positive,False,0.20513145625591278,0.0,NN
6,2-Oxoglutaric acid,+Cl,ClCCA,negative,False,0.056242384016513824,0.0,NN
7,2-Oxoglutaric acid,+Cl,ClCCA,positive,False,0.301393061876297,0.0,NN
8,2-Oxoglutaric acid,+Cl,DAN,negative,False,0.1852111518383026,0.0,NN
9,2-Oxoglutaric acid,+Cl,DAN,positive,False,0.15776395797729492,0.0,NN
10,2-Oxoglutaric acid,+Cl,DHAP,negative,False,0.04542125388979912,0.0,NN
11,2-Oxoglutaric acid,+Cl,DHAP,positive,False,0.18005023896694183,0.0,NN
12,2-Oxoglutaric acid,+Cl,DHB,negative,False,0.08666086196899414,0.0,NN
13,2-Oxoglutaric acid,+Cl,DHB,positive,False,0.33190086483955383,0.0,NN
14,2-Oxoglutaric acid,+Cl,MAPS,negative,False,0.07799608260393143,0.0,NN
15,2-Oxoglutaric acid,+Cl,MAPS,positive,False,0.025803538039326668,0.0,NN
16,2-Oxoglutaric acid,+Cl,NEDC,negative,False,0.16275489330291748,0.0,NN
17,2-Oxoglutaric acid,+Cl,NEDC,positive,False,0.0242500938475132,0.0,NN
18,2-Oxoglutaric acid,+Cl,NOR,negative,False,0.17410752177238464,0.0,NN
19,2-Oxoglutaric acid,+Cl,NOR,positive,False,0.14787161350250244,0.0,NN
20,2-Oxoglutaric acid,+Cl,pNA,negative,False,0.10681121796369553,0.0,NN
21,2-Oxoglutaric acid,+Cl,pNA,positive,False,0.16656343638896942,0.0,NN
22,2-Oxoglutaric acid,+H,9AA,negative,False,0.8508864045143127,0.0,NN
23,2-Oxoglutaric acid,+H,9AA,positive,False,0.06914522498846054,0.0,NN
24,2-Oxoglutaric acid,+H,CHCA,negative,False,0.905620813369751,0.0,NN
25,2-Oxoglutaric acid,+H,CHCA,positive,False,0.19594816863536835,0.0,NN
26,2-Oxoglutaric acid,+H,CMBT,negative,False,0.5280871987342834,0.0,NN
27,2-Oxoglutaric acid,+H,CMBT,positive,False,0.09070388227701187,0.0,NN
28,2-Oxoglutaric acid,+H,ClCCA,negative,False,0.3935880661010742,0.0,NN
29,2-Oxoglutaric acid,+H,ClCCA,positive,False,0.19778595864772797,0.0,NN
30,2-Oxoglutaric acid,+H,DAN,negative,False,0.9104752540588379,0.0,NN
31,2-Oxoglutaric acid,+H,DAN,positive,False,0.03225487843155861,0.0,NN
32,2-Oxoglutaric acid,+H,DHAP,negative,False,0.7211004495620728,0.0,NN
33,2-Oxoglutaric acid,+H,DHAP,positive,False,0.05900751054286957,0.0,NN
34,2-Oxoglutaric acid,+H,DHB,negative,False,0.6102156639099121,0.0,NN
35,2-Oxoglutaric acid,+H,DHB,positive,False,0.2260102927684784,0.0,NN
36,2-Oxoglutaric acid,+H,MAPS,negative,False,0.6468808054924011,0.0,NN
37,2-Oxoglutaric acid,+H,MAPS,positive,False,0.016688155010342598,0.0,NN
38,2-Oxoglutaric acid,+H,NEDC,negative,False,0.4528590142726898,0.0,NN
39,2-Oxoglutaric acid,+H,NEDC,positive,False,0.019602274522185326,0.0,NN
40,2-Oxoglutaric acid,+H,NOR,negative,False,0.8361579775810242,0.0,NN
41,2-Oxoglutaric acid,+H,NOR,positive,False,0.04375552013516426,0.0,NN
42,2-Oxoglutaric acid,+H,pNA,negative,False,0.9040096998214722,0.0,NN
43,2-Oxoglutaric acid,+H,pNA,positive,False,0.08841445297002792,0.0,NN
44,2-Oxoglutaric acid,+K,9AA,negative,False,0.8115012049674988,0.0,NN
45,2-Oxoglutaric acid,+K,9AA,positive,False,0.07522299885749817,0.0,NN
46,2-Oxoglutaric acid,+K,CHCA,negative,False,0.7602121233940125,0.0,NN
47,2-Oxoglutaric acid,+K,CHCA,positive,False,0.2009059488773346,0.0,NN
48,2-Oxoglutaric acid,+K,CMBT,negative,False,0.5031340718269348,0.0,NN
49,2-Oxoglutaric acid,+K,CMBT,positive,False,0.09772977977991104,0.0,NN
50,2-Oxoglutaric acid,+K,ClCCA,negative,False,0.30381080508232117,0.0,NN
51,2-Oxoglutaric acid,+K,ClCCA,positive,False,0.18448294699192047,0.0,NN
52,2-Oxoglutaric acid,+K,DAN,negative,False,0.8395650386810303,0.0,NN
53,2-Oxoglutaric acid,+K,DAN,positive,True,0.045457057654857635,0.0,NN
54,2-Oxoglutaric acid,+K,DHAP,negative,False,0.5572847723960876,0.0,NN
55,2-Oxoglutaric acid,+K,DHAP,positive,False,0.07855285704135895,0.0,NN
56,2-Oxoglutaric acid,+K,DHB,negative,False,0.46123650670051575,0.0,NN
57,2-Oxoglutaric acid,+K,DHB,positive,False,0.20601312816143036,0.0,NN
58,2-Oxoglutaric acid,+K,MAPS,negative,False,0.46246224641799927,0.0,NN
59,2-Oxoglutaric acid,+K,MAPS,positive,False,0.01680559292435646,0.0,NN
60,2-Oxoglutaric acid,+K,NEDC,negative,False,0.42361897230148315,0.0,NN
61,2-Oxoglutaric acid,+K,NEDC,positive,False,0.023554889485239983,0.0,NN
62,2-Oxoglutaric acid,+K,NOR,negative,False,0.7630842924118042,0.0,NN
63,2-Oxoglutaric acid,+K,NOR,positive,False,0.058124519884586334,0.0,NN
64,2-Oxoglutaric acid,+K,pNA,negative,False,0.782986044883728,0.0,NN
65,2-Oxoglutaric acid,+K,pNA,positive,False,0.10384095460176468,0.0,NN
66,2-Oxoglutaric acid,+Na,9AA,negative,False,0.535174548625946,0.0,NN
67,2-Oxoglutaric acid,+Na,9AA,positive,False,0.13252057135105133,0.0,NN
68,2-Oxoglutaric acid,+Na,CHCA,negative,False,0.25740277767181396,0.0,NN
69,2-Oxoglutaric acid,+Na,CHCA,positive,True,0.5579551458358765,0.0,NN
70,2-Oxoglutaric acid,+Na,CMBT,negative,False,0.4309349060058594,0.0,NN
71,2-Oxoglutaric acid,+Na,CMBT,positive,False,0.31193944811820984,0.0,NN
72,2-Oxoglutaric acid,+Na,ClCCA,negative,False,0.17262002825737,0.0,NN
73,2-Oxoglutaric acid,+Na,ClCCA,positive,True,0.45699775218963623,0.0,NN
74,2-Oxoglutaric acid,+Na,DAN,negative,False,0.6310426592826843,0.0,NN
75,2-Oxoglutaric acid,+Na,DAN,positive,True,0.2698049247264862,0.0,NN
76,2-Oxoglutaric acid,+Na,DHAP,negative,False,0.3370707929134369,0.0,NN
77,2-Oxoglutaric acid,+Na,DHAP,positive,True,0.2939889430999756,0.0,NN
78,2-Oxoglutaric acid,+Na,DHB,negative,False,0.1816026270389557,0.0,NN
79,2-Oxoglutaric acid,+Na,DHB,positive,True,0.5228827595710754,0.0,NN
80,2-Oxoglutaric acid,+Na,MAPS,negative,False,0.22829359769821167,0.0,NN
81,2-Oxoglutaric acid,+Na,MAPS,positive,False,0.030313830822706223,0.0,NN
82,2-Oxoglutaric acid,+Na,NEDC,negative,False,0.4513167440891266,0.0,NN
83,2-Oxoglutaric acid,+Na,NEDC,positive,False,0.08592282980680466,0.0,NN
