,prediction,observed_value,regressor,name_short,adduct,matrix,polarity,fold
0,4.251453,5.375443979142473,pytorch_NN,Malic acid,-H,9AA,negative,0
1,3.506428,5.3199340325654045,pytorch_NN,Taurine,-H,9AA,negative,0
2,4.0772314,5.44490784014757,pytorch_NN,N-Acetylaspartic acid,-H,9AA,negative,0
3,3.975493,3.9789439936786417,pytorch_NN,Ascorbic acid,-H,9AA,negative,0
4,4.749201,4.852406059687796,pytorch_NN,cis-Aconitic acid,-H,9AA,negative,0
5,4.3576326,5.206625379926532,pytorch_NN,Citric acid,-H,9AA,negative,0
6,4.148093,5.939249906533922,pytorch_NN,Adenosine diphosphate,-H,9AA,negative,0
7,3.5861328,4.541898383022101,pytorch_NN,Glutamic acid,-H,9AA,negative,0
8,4.4869833,5.012308835041252,pytorch_NN,6-Phosphogluconic acid,-H,9AA,negative,0
9,4.5143814,5.164587787189345,pytorch_NN,3-Phosphoglyceric acid,-H,9AA,negative,0
10,3.669421,5.417869002964245,pytorch_NN,Lyso PS 17:1,-H,9AA,negative,0
11,4.905696,5.197866060993347,pytorch_NN,Phosphoenolpyruvic acid,-H,9AA,negative,0
12,3.256753,5.076314327370768,pytorch_NN,Carnosine,-H,9AA,negative,0
13,3.5457811,4.2583717408536526,pytorch_NN,Cholic acid,-H,9AA,negative,0
14,3.64963,4.208115674739658,pytorch_NN,Aspartic acid,-H,9AA,negative,0
15,3.625143,5.004369745474085,pytorch_NN,PS (POPS) 16:0-18:1,-H,9AA,negative,0
16,3.520801,4.0631563769843755,pytorch_NN,Citrulline,-H,9AA,negative,0
17,4.0754523,0.0,pytorch_NN,Lyso PA 18:1,-H,9AA,negative,0
18,3.4566095,0.0,pytorch_NN,Lyso PC 15:0,-H,9AA,negative,0
19,4.091956,0.0,pytorch_NN,Nicotinamide adenine dinucleotide (NAD),-H,9AA,negative,0
20,3.9156418,0.0,pytorch_NN,Tetrahydrofolic acid,-H,9AA,negative,0
21,4.401601,0.0,pytorch_NN,Flavin mononucleotide,-H,9AA,negative,0
22,2.8889716,0.0,pytorch_NN,Thiamine,-H,9AA,negative,0
23,3.0173965,0.0,pytorch_NN,Glucosamine,-H,9AA,negative,0
24,3.7949543,0.0,pytorch_NN,Glycerophosphocholine,-H,9AA,negative,0
25,4.0743647,0.0,pytorch_NN,3-Hydroxymethylglutaric acid,-H,9AA,negative,0
26,4.275877,0.0,pytorch_NN,Nicotinamide ribotide,-H,9AA,negative,0
27,3.4038002,0.0,pytorch_NN,PC 15:0-18:1,-H,9AA,negative,0
28,3.9846544,0.0,pytorch_NN,Folic acid,-H,9AA,negative,0
29,3.923643,0.0,pytorch_NN,Cyclic adenosine monophosphate,-H,9AA,negative,0
30,3.0994844,0.0,pytorch_NN,PC (O) C16-18:1,-H,9AA,negative,0
31,4.2798586,0.0,pytorch_NN,Cytidine monophosphate,-H,9AA,negative,0
32,3.5111406,0.0,pytorch_NN,S-Adenosylmethionine,-H,9AA,negative,0
33,3.0435977,0.0,pytorch_NN,Niacinamide,-H,9AA,negative,0
34,2.5114582,0.0,pytorch_NN,"N6,N6,N6-Trimethyllysine",-H,9AA,negative,0
35,3.1394708,0.0,pytorch_NN,MG 18:1,-H,9AA,negative,0
36,3.428593,0.0,pytorch_NN,Carnitine,-H,9AA,negative,0
37,2.4998035,0.0,pytorch_NN,Acetylcholine,-H,9AA,negative,0
38,1.8254508,0.0,pytorch_NN,Cholecalciferol,-H,9AA,negative,0
39,3.3947654,0.0,pytorch_NN,Nicotinamide riboside,-H,9AA,negative,0
40,3.4645476,0.0,pytorch_NN,Acetylcarnitine,-H,9AA,negative,0
41,2.5964088,0.0,pytorch_NN,Spermidine,-H,9AA,negative,0
42,1.8323857,0.0,pytorch_NN,Cholesterol,-H,9AA,negative,0
43,2.56056,0.0,pytorch_NN,Putrescine,-H,9AA,negative,0
0,4.9189453,4.29330833634685,pytorch_NN,Dihydroxyacetone phosphate,-H,9AA,negative,1
1,3.6358438,4.951137084996772,pytorch_NN,Uric acid,-H,9AA,negative,1
2,4.0934424,4.66198892224018,pytorch_NN,PA 16:0-18:1,-H,9AA,negative,1
3,4.9376183,4.814306627793246,pytorch_NN,2-Oxoglutaric acid,-H,9AA,negative,1
4,4.362383,5.641773056029051,pytorch_NN,Lyso PI 17:1,-H,9AA,negative,1
5,3.8336315,4.952913805825025,pytorch_NN,PG 16:0-18:1,-H,9AA,negative,1
6,5.1537232,5.577610157677287,pytorch_NN,"Fructose 1,6-bisphosphate",-H,9AA,negative,1
7,4.8864155,5.087021412007154,pytorch_NN,Glucose 6-phosphate,-H,9AA,negative,1
8,3.7808547,3.60146760068405,pytorch_NN,Serine,-H,9AA,negative,1
9,3.0370464,2.9715890912775222,pytorch_NN,gamma-Aminobutyric acid,-H,9AA,negative,1
10,2.8768506,3.508502825546985,pytorch_NN,GlcCer d18:1/18:0,-H,9AA,negative,1
11,3.3174174,3.4068141934002796,pytorch_NN,Adenine,-H,9AA,negative,1
12,3.2067044,5.33188795094239,pytorch_NN,Lyso PE 18:0,-H,9AA,negative,1
13,3.4242437,4.861136433937232,pytorch_NN,Xanthine,-H,9AA,negative,1
14,3.58666,4.078243606162822,pytorch_NN,Histidine,-H,9AA,negative,1
15,4.738196,5.544729838944959,pytorch_NN,Oxidized glutathione,-H,9AA,negative,1
16,3.0171459,3.7756861608130103,pytorch_NN,Pyridoxine,-H,9AA,negative,1
17,2.6901577,0.0,pytorch_NN,Retinoic acid,-H,9AA,negative,1
18,2.7539673,0.0,pytorch_NN,Palmitic acid,-H,9AA,negative,1
19,2.5047941,0.0,pytorch_NN,Agmatine,-H,9AA,negative,1
20,1.8204687,0.0,pytorch_NN,Choline,-H,9AA,negative,1
21,2.2782848,0.0,pytorch_NN,Malic acid,+Cl,9AA,negative,1
22,2.5474412,0.0,pytorch_NN,Oxalacetic acid,+Cl,9AA,negative,1
23,2.4281008,0.0,pytorch_NN,N-Acetylaspartic acid,+Cl,9AA,negative,1
24,2.5263262,0.0,pytorch_NN,Ascorbic acid,+Cl,9AA,negative,1
25,2.4588172,0.0,pytorch_NN,cis-Aconitic acid,+Cl,9AA,negative,1
26,2.317113,0.0,pytorch_NN,Citric acid,+Cl,9AA,negative,1
27,2.6117425,0.0,pytorch_NN,Adenosine diphosphate,+Cl,9AA,negative,1
28,2.2392282,0.0,pytorch_NN,6-Phosphogluconic acid,+Cl,9AA,negative,1
29,2.2551389,0.0,pytorch_NN,3-Phosphoglyceric acid,+Cl,9AA,negative,1
30,2.498159,0.0,pytorch_NN,Phosphoenolpyruvic acid,+Cl,9AA,negative,1
31,2.3163402,0.0,pytorch_NN,Dihydroxyacetone phosphate,+Cl,9AA,negative,1
32,2.5837383,0.0,pytorch_NN,Cholic acid,+Cl,9AA,negative,1
33,2.1032166,0.0,pytorch_NN,Aspartic acid,+Cl,9AA,negative,1
34,2.152796,0.0,pytorch_NN,Serine,+Cl,9AA,negative,1
35,2.0337205,0.0,pytorch_NN,gamma-Aminobutyric acid,+Cl,9AA,negative,1
36,2.2099032,0.0,pytorch_NN,Lyso PE 18:0,+Cl,9AA,negative,1
37,2.2334836,0.0,pytorch_NN,Histidine,+Cl,9AA,negative,1
38,2.5578508,0.0,pytorch_NN,Oxidized glutathione,+Cl,9AA,negative,1
39,2.4115314,0.0,pytorch_NN,Argininosuccinic acid,+Cl,9AA,negative,1
40,1.9399076,0.0,pytorch_NN,Quinolinic acid,+Cl,9AA,negative,1
41,2.5685656,0.0,pytorch_NN,Hypoxanthine,+Cl,9AA,negative,1
42,2.408113,0.0,pytorch_NN,Coenzyme A,+Cl,9AA,negative,1
43,2.2341375,0.0,pytorch_NN,Creatinine,+Cl,9AA,negative,1
0,4.936055,5.187259868417889,pytorch_NN,Myo-inositol 1-phosphate,-H,9AA,negative,2
1,4.75569,4.851807597865303,pytorch_NN,Malonic acid,-H,9AA,negative,2
2,4.3793793,4.987449242191788,pytorch_NN,PI 16:0-18:1,-H,9AA,negative,2
3,4.571509,4.78146499660177,pytorch_NN,Succinic acid,-H,9AA,negative,2
4,4.7542086,4.723556475765371,pytorch_NN,Glycerol 3-phosphate,-H,9AA,negative,2
5,4.8036017,4.865973351827255,pytorch_NN,Ribulose 5-phosphate,-H,9AA,negative,2
6,4.2968197,4.714115980594938,pytorch_NN,Gluconic acid,-H,9AA,negative,2
7,3.9269967,4.279287089640111,pytorch_NN,Mevalonic acid,-H,9AA,negative,2
8,4.384906,4.443890343962045,pytorch_NN,Argininosuccinic acid,-H,9AA,negative,2
9,4.683831,4.404749585288414,pytorch_NN,Quinolinic acid,-H,9AA,negative,2
10,4.493169,4.8677908785114905,pytorch_NN,Glucosamine 6-phosphate,-H,9AA,negative,2
11,3.5770028,3.588718548033654,pytorch_NN,Hypoxanthine,-H,9AA,negative,2
12,3.6259172,3.7815044163374036,pytorch_NN,Arginine,-H,9AA,negative,2
13,5.654191,3.8008710262539327,pytorch_NN,Coenzyme A,-H,9AA,negative,2
14,3.656971,2.5329693079368925,pytorch_NN,Cytosine,-H,9AA,negative,2
15,3.3011737,3.328813314275123,pytorch_NN,Creatinine,-H,9AA,negative,2
16,5.240187,3.4808243581367546,pytorch_NN,Phosphocreatine,-H,9AA,negative,2
17,2.2060313,0.0,pytorch_NN,2-Oxoglutaric acid,+Cl,9AA,negative,2
18,2.67923,0.0,pytorch_NN,Lyso PI 17:1,+Cl,9AA,negative,2
19,3.0854907,0.0,pytorch_NN,PG 16:0-18:1,+Cl,9AA,negative,2
20,2.8024902,0.0,pytorch_NN,"Fructose 1,6-bisphosphate",+Cl,9AA,negative,2
21,2.013757,0.0,pytorch_NN,Malonic acid,+Cl,9AA,negative,2
22,2.8279557,0.0,pytorch_NN,PI 16:0-18:1,+Cl,9AA,negative,2
23,2.142447,0.0,pytorch_NN,Fumaric acid,+Cl,9AA,negative,2
24,2.162026,0.0,pytorch_NN,Succinic acid,+Cl,9AA,negative,2
25,2.4557078,0.0,pytorch_NN,Gluconic acid,+Cl,9AA,negative,2
26,3.1781335,0.0,pytorch_NN,Cardiolipin 18:1,+Cl,9AA,negative,2
27,2.9404762,0.0,pytorch_NN,PI(5)P 18:1,+Cl,9AA,negative,2
28,2.8474221,0.0,pytorch_NN,Lyso PG 16:0,+Cl,9AA,negative,2
29,2.4944196,0.0,pytorch_NN,Ureidosuccinic acid,+Cl,9AA,negative,2
30,2.2689815,0.0,pytorch_NN,Creatine,+Cl,9AA,negative,2
31,2.0353818,0.0,pytorch_NN,Nicotinic acid,+Cl,9AA,negative,2
32,3.3855271,0.0,pytorch_NN,Acetyl-CoA,+Cl,9AA,negative,2
33,2.517232,0.0,pytorch_NN,Taurocholic acid,+Cl,9AA,negative,2
34,3.036293,0.0,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",+Cl,9AA,negative,2
35,3.0178678,0.0,pytorch_NN,Nicotinamide adenine dinucleotide (NAD),+Cl,9AA,negative,2
36,2.524028,0.0,pytorch_NN,N-Acetylgalactosamine 6-phosphate,+Cl,9AA,negative,2
