,prediction,observed_value,regressor,name_short,adduct,matrix,polarity,fold
0,4.3062825,5.375443979142473,pytorch_NN,Malic acid,-H,9AA,negative,0
1,3.5184946,5.3199340325654045,pytorch_NN,Taurine,-H,9AA,negative,0
2,4.2825947,5.44490784014757,pytorch_NN,N-Acetylaspartic acid,-H,9AA,negative,0
3,4.210023,3.9789439936786417,pytorch_NN,Ascorbic acid,-H,9AA,negative,0
4,4.692751,4.852406059687796,pytorch_NN,cis-Aconitic acid,-H,9AA,negative,0
5,4.5494733,5.206625379926532,pytorch_NN,Citric acid,-H,9AA,negative,0
6,4.553619,5.939249906533922,pytorch_NN,Adenosine diphosphate,-H,9AA,negative,0
7,3.6520562,4.541898383022101,pytorch_NN,Glutamic acid,-H,9AA,negative,0
8,4.71789,5.012308835041252,pytorch_NN,6-Phosphogluconic acid,-H,9AA,negative,0
9,4.542528,5.164587787189345,pytorch_NN,3-Phosphoglyceric acid,-H,9AA,negative,0
10,4.012388,5.417869002964245,pytorch_NN,Lyso PS 17:1,-H,9AA,negative,0
11,4.6711693,5.197866060993347,pytorch_NN,Phosphoenolpyruvic acid,-H,9AA,negative,0
12,3.294562,5.076314327370768,pytorch_NN,Carnosine,-H,9AA,negative,0
13,3.7598915,4.2583717408536526,pytorch_NN,Cholic acid,-H,9AA,negative,0
14,3.635718,4.208115674739658,pytorch_NN,Aspartic acid,-H,9AA,negative,0
15,3.9299753,5.004369745474085,pytorch_NN,PS (POPS) 16:0-18:1,-H,9AA,negative,0
16,3.5374317,4.0631563769843755,pytorch_NN,Citrulline,-H,9AA,negative,0
17,4.295566,0.0,pytorch_NN,Lyso PA 18:1,-H,9AA,negative,0
18,3.4787955,0.0,pytorch_NN,Lyso PC 15:0,-H,9AA,negative,0
19,4.470807,0.0,pytorch_NN,Nicotinamide adenine dinucleotide (NAD),-H,9AA,negative,0
20,4.367751,0.0,pytorch_NN,Tetrahydrofolic acid,-H,9AA,negative,0
21,4.7034607,0.0,pytorch_NN,Flavin mononucleotide,-H,9AA,negative,0
22,2.900361,0.0,pytorch_NN,Thiamine,-H,9AA,negative,0
23,3.1741025,0.0,pytorch_NN,Glucosamine,-H,9AA,negative,0
24,3.95073,0.0,pytorch_NN,Glycerophosphocholine,-H,9AA,negative,0
25,4.2764106,0.0,pytorch_NN,3-Hydroxymethylglutaric acid,-H,9AA,negative,0
26,4.569754,0.0,pytorch_NN,Nicotinamide ribotide,-H,9AA,negative,0
27,3.057898,0.0,pytorch_NN,PC 15:0-18:1,-H,9AA,negative,0
28,4.351581,0.0,pytorch_NN,Folic acid,-H,9AA,negative,0
29,4.1800394,0.0,pytorch_NN,Cyclic adenosine monophosphate,-H,9AA,negative,0
30,3.0528183,0.0,pytorch_NN,PC (O) C16-18:1,-H,9AA,negative,0
31,4.6130104,0.0,pytorch_NN,Cytidine monophosphate,-H,9AA,negative,0
32,3.6811867,0.0,pytorch_NN,S-Adenosylmethionine,-H,9AA,negative,0
33,2.9421232,0.0,pytorch_NN,Niacinamide,-H,9AA,negative,0
34,2.9691782,0.0,pytorch_NN,"N6,N6,N6-Trimethyllysine",-H,9AA,negative,0
35,2.9427104,0.0,pytorch_NN,MG 18:1,-H,9AA,negative,0
36,3.5643826,0.0,pytorch_NN,Carnitine,-H,9AA,negative,0
37,2.5500143,0.0,pytorch_NN,Acetylcholine,-H,9AA,negative,0
38,2.4178896,0.0,pytorch_NN,Cholecalciferol,-H,9AA,negative,0
39,3.1934688,0.0,pytorch_NN,Nicotinamide riboside,-H,9AA,negative,0
40,3.2006674,0.0,pytorch_NN,Acetylcarnitine,-H,9AA,negative,0
41,2.6350226,0.0,pytorch_NN,Spermidine,-H,9AA,negative,0
42,2.4194124,0.0,pytorch_NN,Cholesterol,-H,9AA,negative,0
43,2.54664,0.0,pytorch_NN,Putrescine,-H,9AA,negative,0
0,4.931284,4.29330833634685,pytorch_NN,Dihydroxyacetone phosphate,-H,9AA,negative,1
1,3.4956164,4.951137084996772,pytorch_NN,Uric acid,-H,9AA,negative,1
2,4.014819,4.66198892224018,pytorch_NN,PA 16:0-18:1,-H,9AA,negative,1
3,5.04654,4.814306627793246,pytorch_NN,2-Oxoglutaric acid,-H,9AA,negative,1
4,4.567626,5.641773056029051,pytorch_NN,Lyso PI 17:1,-H,9AA,negative,1
5,3.980919,4.952913805825025,pytorch_NN,PG 16:0-18:1,-H,9AA,negative,1
6,5.354072,5.577610157677287,pytorch_NN,"Fructose 1,6-bisphosphate",-H,9AA,negative,1
7,4.989484,5.087021412007154,pytorch_NN,Glucose 6-phosphate,-H,9AA,negative,1
8,3.3357785,3.60146760068405,pytorch_NN,Serine,-H,9AA,negative,1
9,2.9830208,2.9715890912775222,pytorch_NN,gamma-Aminobutyric acid,-H,9AA,negative,1
10,2.7861037,3.508502825546985,pytorch_NN,GlcCer d18:1/18:0,-H,9AA,negative,1
11,3.4399695,3.4068141934002796,pytorch_NN,Adenine,-H,9AA,negative,1
12,3.2887323,5.33188795094239,pytorch_NN,Lyso PE 18:0,-H,9AA,negative,1
13,3.43653,4.861136433937232,pytorch_NN,Xanthine,-H,9AA,negative,1
14,3.2552476,4.078243606162822,pytorch_NN,Histidine,-H,9AA,negative,1
15,4.964442,5.544729838944959,pytorch_NN,Oxidized glutathione,-H,9AA,negative,1
16,3.2845836,3.7756861608130103,pytorch_NN,Pyridoxine,-H,9AA,negative,1
17,2.6793008,0.0,pytorch_NN,Retinoic acid,-H,9AA,negative,1
18,2.7157643,0.0,pytorch_NN,Palmitic acid,-H,9AA,negative,1
19,2.7090523,0.0,pytorch_NN,Agmatine,-H,9AA,negative,1
20,2.0143,0.0,pytorch_NN,Choline,-H,9AA,negative,1
21,2.3035579,0.0,pytorch_NN,Malic acid,+Cl,9AA,negative,1
22,2.7555604,0.0,pytorch_NN,Oxalacetic acid,+Cl,9AA,negative,1
23,2.3878555,0.0,pytorch_NN,N-Acetylaspartic acid,+Cl,9AA,negative,1
24,2.4213657,0.0,pytorch_NN,Ascorbic acid,+Cl,9AA,negative,1
25,2.966133,0.0,pytorch_NN,cis-Aconitic acid,+Cl,9AA,negative,1
26,2.661181,0.0,pytorch_NN,Citric acid,+Cl,9AA,negative,1
27,2.55015,0.0,pytorch_NN,Adenosine diphosphate,+Cl,9AA,negative,1
28,2.5262892,0.0,pytorch_NN,6-Phosphogluconic acid,+Cl,9AA,negative,1
29,2.487836,0.0,pytorch_NN,3-Phosphoglyceric acid,+Cl,9AA,negative,1
30,2.7619214,0.0,pytorch_NN,Phosphoenolpyruvic acid,+Cl,9AA,negative,1
31,2.2543764,0.0,pytorch_NN,Dihydroxyacetone phosphate,+Cl,9AA,negative,1
32,2.6837358,0.0,pytorch_NN,Cholic acid,+Cl,9AA,negative,1
33,1.9570763,0.0,pytorch_NN,Aspartic acid,+Cl,9AA,negative,1
34,2.0515969,0.0,pytorch_NN,Serine,+Cl,9AA,negative,1
35,2.0853164,0.0,pytorch_NN,gamma-Aminobutyric acid,+Cl,9AA,negative,1
36,2.4629717,0.0,pytorch_NN,Lyso PE 18:0,+Cl,9AA,negative,1
37,2.198865,0.0,pytorch_NN,Histidine,+Cl,9AA,negative,1
38,2.4841285,0.0,pytorch_NN,Oxidized glutathione,+Cl,9AA,negative,1
39,2.3857243,0.0,pytorch_NN,Argininosuccinic acid,+Cl,9AA,negative,1
40,1.8755994,0.0,pytorch_NN,Quinolinic acid,+Cl,9AA,negative,1
41,2.562767,0.0,pytorch_NN,Hypoxanthine,+Cl,9AA,negative,1
42,2.8046606,0.0,pytorch_NN,Coenzyme A,+Cl,9AA,negative,1
43,2.372096,0.0,pytorch_NN,Creatinine,+Cl,9AA,negative,1
0,4.967723,5.187259868417889,pytorch_NN,Myo-inositol 1-phosphate,-H,9AA,negative,2
1,4.420501,4.851807597865303,pytorch_NN,Malonic acid,-H,9AA,negative,2
2,4.6388655,4.987449242191788,pytorch_NN,PI 16:0-18:1,-H,9AA,negative,2
3,4.365514,4.78146499660177,pytorch_NN,Succinic acid,-H,9AA,negative,2
4,4.732258,4.723556475765371,pytorch_NN,Glycerol 3-phosphate,-H,9AA,negative,2
5,4.8753815,4.865973351827255,pytorch_NN,Ribulose 5-phosphate,-H,9AA,negative,2
6,4.42561,4.714115980594938,pytorch_NN,Gluconic acid,-H,9AA,negative,2
7,4.0429935,4.279287089640111,pytorch_NN,Mevalonic acid,-H,9AA,negative,2
8,4.517507,4.443890343962045,pytorch_NN,Argininosuccinic acid,-H,9AA,negative,2
9,4.4800696,4.404749585288414,pytorch_NN,Quinolinic acid,-H,9AA,negative,2
10,4.6236224,4.8677908785114905,pytorch_NN,Glucosamine 6-phosphate,-H,9AA,negative,2
11,3.516729,3.588718548033654,pytorch_NN,Hypoxanthine,-H,9AA,negative,2
12,3.646111,3.7815044163374036,pytorch_NN,Arginine,-H,9AA,negative,2
13,5.4237943,3.8008710262539327,pytorch_NN,Coenzyme A,-H,9AA,negative,2
14,3.5648887,2.5329693079368925,pytorch_NN,Cytosine,-H,9AA,negative,2
15,3.1582046,3.328813314275123,pytorch_NN,Creatinine,-H,9AA,negative,2
16,4.7277923,3.4808243581367546,pytorch_NN,Phosphocreatine,-H,9AA,negative,2
17,2.3984795,0.0,pytorch_NN,2-Oxoglutaric acid,+Cl,9AA,negative,2
18,2.9985292,0.0,pytorch_NN,Lyso PI 17:1,+Cl,9AA,negative,2
19,3.0363903,0.0,pytorch_NN,PG 16:0-18:1,+Cl,9AA,negative,2
20,2.719491,0.0,pytorch_NN,"Fructose 1,6-bisphosphate",+Cl,9AA,negative,2
21,2.2455757,0.0,pytorch_NN,Malonic acid,+Cl,9AA,negative,2
22,3.0514774,0.0,pytorch_NN,PI 16:0-18:1,+Cl,9AA,negative,2
23,2.301646,0.0,pytorch_NN,Fumaric acid,+Cl,9AA,negative,2
24,2.3269014,0.0,pytorch_NN,Succinic acid,+Cl,9AA,negative,2
25,2.6931887,0.0,pytorch_NN,Gluconic acid,+Cl,9AA,negative,2
26,2.954222,0.0,pytorch_NN,Cardiolipin 18:1,+Cl,9AA,negative,2
27,3.2401037,0.0,pytorch_NN,PI(5)P 18:1,+Cl,9AA,negative,2
28,2.9820638,0.0,pytorch_NN,Lyso PG 16:0,+Cl,9AA,negative,2
29,2.5767016,0.0,pytorch_NN,Ureidosuccinic acid,+Cl,9AA,negative,2
30,2.3016925,0.0,pytorch_NN,Creatine,+Cl,9AA,negative,2
31,1.8984141,0.0,pytorch_NN,Nicotinic acid,+Cl,9AA,negative,2
32,3.2625313,0.0,pytorch_NN,Acetyl-CoA,+Cl,9AA,negative,2
33,2.9004245,0.0,pytorch_NN,Taurocholic acid,+Cl,9AA,negative,2
34,2.8260813,0.0,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",+Cl,9AA,negative,2
35,2.672742,0.0,pytorch_NN,Nicotinamide adenine dinucleotide (NAD),+Cl,9AA,negative,2
36,2.7440445,0.0,pytorch_NN,N-Acetylgalactosamine 6-phosphate,+Cl,9AA,negative,2
37,3.3154802,0.0,pytorch_NN,Sulfo GalCer 18:0(2S-OH),+Cl,9AA,negative,2
38,2.9114285,0.0,pytorch_NN,Tetrahydrofolic acid,+Cl,9AA,negative,2
39,3.1964104,0.0,pytorch_NN,Palmitoyl-CoA,+Cl,9AA,negative,2
40,2.9496298,0.0,pytorch_NN,Flavin adenine dinucleotide,+Cl,9AA,negative,2
41,2.5542436,0.0,pytorch_NN,Thiamine,+Cl,9AA,negative,2
42,1.7800689,0.0,pytorch_NN,Proline,+Cl,9AA,negative,2
43,2.0575342,0.0,pytorch_NN,Valine,+Cl,9AA,negative,2
0,5.125132,3.1003127042707233,pytorch_NN,Cardiolipin 18:1,-H,9AA,negative,3
1,5.353627,4.6599629341036595,pytorch_NN,PI(5)P 18:1,-H,9AA,negative,3
2,4.458785,5.881912850711523,pytorch_NN,Lyso PG 16:0,-H,9AA,negative,3
3,5.1477337,4.123799587817361,pytorch_NN,GM3 Ganglioside 18:0,-H,9AA,negative,3
4,4.6897726,4.4688236998641875,pytorch_NN,Ureidosuccinic acid,-H,9AA,negative,3
5,4.5731306,4.970731944203777,pytorch_NN,"4,5-Dihydroorotic acid",-H,9AA,negative,3
6,4.539152,3.602995538986097,pytorch_NN,Orotic acid,-H,9AA,negative,3
7,5.5652046,5.077807537596156,pytorch_NN,Uridine diphosphate glucuronic acid,-H,9AA,negative,3
8,3.3326826,2.4591754069110547,pytorch_NN,Creatine,-H,9AA,negative,3
9,3.2126908,4.52963964824184,pytorch_NN,Urocanic acid,-H,9AA,negative,3
10,3.8671405,2.2674771999350427,pytorch_NN,SM d18:1-16:0,-H,9AA,negative,3
11,5.6816087,5.311557557961862,pytorch_NN,Acetyl-CoA,-H,9AA,negative,3
12,4.67324,5.992546007079303,pytorch_NN,Taurocholic acid,-H,9AA,negative,3
13,5.326894,5.15376747032566,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",-H,9AA,negative,3
14,3.545374,3.443186028353215,pytorch_NN,N-Acetylglucosamine,-H,9AA,negative,3
15,4.832249,4.488955451051042,pytorch_NN,N-Acetylgalactosamine 6-phosphate,-H,9AA,negative,3
16,3.1629617,3.3680306592855205,pytorch_NN,4-Hydroxyproline,-H,9AA,negative,3
17,2.7829916,0.0,pytorch_NN,Orotic acid,+Cl,9AA,negative,3
18,2.8907852,0.0,pytorch_NN,Uridine diphosphate glucose,+Cl,9AA,negative,3
19,2.5976894,0.0,pytorch_NN,5-Hydroxyindoleacetic acid,+Cl,9AA,negative,3
20,2.9190075,0.0,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,+Cl,9AA,negative,3
21,2.9376683,0.0,pytorch_NN,Uridine diphosphate,+Cl,9AA,negative,3
22,2.4545238,0.0,pytorch_NN,Thymine,+Cl,9AA,negative,3
23,2.9025698,0.0,pytorch_NN,Flavin mononucleotide,+Cl,9AA,negative,3
24,2.8485367,0.0,pytorch_NN,Pantetheine,+Cl,9AA,negative,3
25,3.006723,0.0,pytorch_NN,Guanine,+Cl,9AA,negative,3
26,2.4537976,0.0,pytorch_NN,Butyric acid,+Cl,9AA,negative,3
27,2.676302,0.0,pytorch_NN,3-Hydroxymethylglutaric acid,+Cl,9AA,negative,3
28,2.745626,0.0,pytorch_NN,PE 18:0-20:4,+Cl,9AA,negative,3
29,2.852451,0.0,pytorch_NN,Nicotinamide ribotide,+Cl,9AA,negative,3
30,2.9788818,0.0,pytorch_NN,Ribulose,+Cl,9AA,negative,3
31,2.5959382,0.0,pytorch_NN,Ornithine,+Cl,9AA,negative,3
32,2.1303818,0.0,pytorch_NN,Glycine,+Cl,9AA,negative,3
33,2.624202,0.0,pytorch_NN,Asparagine,+Cl,9AA,negative,3
34,2.4726262,0.0,pytorch_NN,Tyrosine,+Cl,9AA,negative,3
35,3.01215,0.0,pytorch_NN,Folic acid,+Cl,9AA,negative,3
36,2.6550238,0.0,pytorch_NN,Acetoacetic acid,+Cl,9AA,negative,3
37,2.8750076,0.0,pytorch_NN,Cyclic adenosine monophosphate,+Cl,9AA,negative,3
38,2.0399947,0.0,pytorch_NN,Serotonin,+Cl,9AA,negative,3
39,2.4057617,0.0,pytorch_NN,Tryptophan,+Cl,9AA,negative,3
40,2.743791,0.0,pytorch_NN,Glutathione,+Cl,9AA,negative,3
41,2.7686412,0.0,pytorch_NN,Cytidine monophosphate,+Cl,9AA,negative,3
42,2.1819935,0.0,pytorch_NN,Methionine,+Cl,9AA,negative,3
43,2.9342213,0.0,pytorch_NN,S-Adenosylmethionine,+Cl,9AA,negative,3
0,4.7266183,5.630456576161583,pytorch_NN,Uridine diphosphate glucose,-H,9AA,negative,4
1,4.3830366,2.4740469582468996,pytorch_NN,5-Hydroxyindoleacetic acid,-H,9AA,negative,4
2,4.341097,4.476663614735782,pytorch_NN,Kynurenic acid,-H,9AA,negative,4
3,4.719179,6.029128849135831,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,-H,9AA,negative,4
4,4.8130636,5.935435495502642,pytorch_NN,Uridine diphosphate,-H,9AA,negative,4
5,4.47606,3.828050696850258,pytorch_NN,Pantothenic acid,-H,9AA,negative,4
6,3.6014836,4.270315973022902,pytorch_NN,Thymine,-H,9AA,negative,4
7,4.7717786,4.4439848341450245,pytorch_NN,N-Acetylaspartylglutamic acid,-H,9AA,negative,4
8,5.1843195,5.533163212938402,pytorch_NN,Sulfo GalCer 18:0(2S-OH),-H,9AA,negative,4
9,4.82374,5.2857251437669275,pytorch_NN,Palmitoyl-CoA,-H,9AA,negative,4
10,4.6910443,4.940991757315216,pytorch_NN,Flavin adenine dinucleotide,-H,9AA,negative,4
11,3.9503667,4.042163229224686,pytorch_NN,Glutamine,-H,9AA,negative,4
12,3.3436308,2.8448850221755446,pytorch_NN,Proline,-H,9AA,negative,4
13,3.4527664,3.1713776789954284,pytorch_NN,Valine,-H,9AA,negative,4
14,3.8797817,3.4028146908018333,pytorch_NN,Guanine,-H,9AA,negative,4
15,4.360199,3.751006390785782,pytorch_NN,3-Hydroxyanthranilic acid,-H,9AA,negative,4
16,3.8300617,2.905473757203187,pytorch_NN,PE 18:0-20:4,-H,9AA,negative,4
17,2.7102184,0.0,pytorch_NN,Dihydroxyacetone,+Cl,9AA,negative,4
18,2.3625844,0.0,pytorch_NN,Pyruvic acid,+Cl,9AA,negative,4
19,0.67958736,0.0,pytorch_NN,Cholesteryl acetate,+Cl,9AA,negative,4
20,2.4135714,0.0,pytorch_NN,Melatonin,+Cl,9AA,negative,4
21,2.6269722,0.0,pytorch_NN,Biotin,+Cl,9AA,negative,4
22,1.4284317,0.0,pytorch_NN,alpha-tocopherol,+Cl,9AA,negative,4
23,2.7046351,0.0,pytorch_NN,Cystine,+Cl,9AA,negative,4
24,2.2598145,0.0,pytorch_NN,Homocysteine,+Cl,9AA,negative,4
25,3.2678552,0.0,pytorch_NN,Cytidine,+Cl,9AA,negative,4
26,2.5785573,0.0,pytorch_NN,Niacinamide,+Cl,9AA,negative,4
27,2.2152097,0.0,pytorch_NN,Cysteine,+Cl,9AA,negative,4
28,2.6692154,0.0,pytorch_NN,MG 18:1,+Cl,9AA,negative,4
29,1.2201364,0.0,pytorch_NN,Acetylcholine,+Cl,9AA,negative,4
30,0.9333391,0.0,pytorch_NN,Phylloquinone,+Cl,9AA,negative,4
31,0.7070606,0.0,pytorch_NN,Cholecalciferol,+Cl,9AA,negative,4
32,3.3044407,0.0,pytorch_NN,Nicotinamide riboside,+Cl,9AA,negative,4
33,2.2827363,0.0,pytorch_NN,Estradiol,+Cl,9AA,negative,4
34,1.902852,0.0,pytorch_NN,Retinoic acid,+Cl,9AA,negative,4
35,1.9062544,0.0,pytorch_NN,Palmitic acid,+Cl,9AA,negative,4
36,2.8565466,0.0,pytorch_NN,Propionylcarnitine,+Cl,9AA,negative,4
37,2.6930146,0.0,pytorch_NN,Spermidine,+Cl,9AA,negative,4
38,0.7273829,0.0,pytorch_NN,Cholesterol,+Cl,9AA,negative,4
39,2.5358603,0.0,pytorch_NN,Putrescine,+Cl,9AA,negative,4
40,3.006853,0.0,pytorch_NN,Agmatine,+Cl,9AA,negative,4
41,2.925976,0.0,pytorch_NN,Taurine,[M]-,9AA,negative,4
42,4.078086,0.0,pytorch_NN,Adenosine diphosphate,[M]-,9AA,negative,4
43,2.9261432,0.0,pytorch_NN,Glutamic acid,[M]-,9AA,negative,4
0,3.4907181,4.508827118939941,pytorch_NN,Uracil,-H,9AA,negative,5
1,3.3372982,3.099428103824812,pytorch_NN,Pantetheine,-H,9AA,negative,5
2,4.1283035,1.9890584426069617,pytorch_NN,Glucosyl cholesterol,-H,9AA,negative,5
3,3.6693192,3.4971859030184436,pytorch_NN,Glucose,-H,9AA,negative,5
4,3.7222939,2.659773980980071,pytorch_NN,myo-Inositol,-H,9AA,negative,5
5,3.6730225,2.514232555669227,pytorch_NN,Ribulose,-H,9AA,negative,5
6,4.0391665,2.4949832219523262,pytorch_NN,Kynurenine,-H,9AA,negative,5
7,2.5484447,2.2461291256634364,pytorch_NN,Cer d8:1/22:0 Cer,-H,9AA,negative,5
8,3.72446,3.6384192949649106,pytorch_NN,Prostaglandin E1,-H,9AA,negative,5
9,3.2113974,3.1028568508320484,pytorch_NN,Phenylalanine,-H,9AA,negative,5
10,3.0755277,2.677103883488091,pytorch_NN,Epinephrine,-H,9AA,negative,5
11,3.4362805,2.254812102017839,pytorch_NN,Ornithine,-H,9AA,negative,5
12,3.3918042,1.7817697815048323,pytorch_NN,Glycine,-H,9AA,negative,5
13,3.8884082,3.055972327319788,pytorch_NN,Asparagine,-H,9AA,negative,5
14,3.9053123,2.730207868451544,pytorch_NN,L-Dopa,-H,9AA,negative,5
15,3.6809213,2.131818765774426,pytorch_NN,Tyrosine,-H,9AA,negative,5
16,2.9377785,2.6664941592236446,pytorch_NN,Dopamine,-H,9AA,negative,5
17,2.4402533,0.0,pytorch_NN,CAR 16:0,+Cl,9AA,negative,5
18,2.209263,0.0,pytorch_NN,Choline,+Cl,9AA,negative,5
19,3.6962714,0.0,pytorch_NN,Malic acid,[M]-,9AA,negative,5
20,3.887594,0.0,pytorch_NN,Oxalacetic acid,[M]-,9AA,negative,5
21,3.5552375,0.0,pytorch_NN,N-Acetylaspartic acid,[M]-,9AA,negative,5
22,3.558583,0.0,pytorch_NN,Ascorbic acid,[M]-,9AA,negative,5
23,4.0757575,0.0,pytorch_NN,cis-Aconitic acid,[M]-,9AA,negative,5
24,4.0031624,0.0,pytorch_NN,Citric acid,[M]-,9AA,negative,5
25,4.2106547,0.0,pytorch_NN,6-Phosphogluconic acid,[M]-,9AA,negative,5
26,4.0453577,0.0,pytorch_NN,3-Phosphoglyceric acid,[M]-,9AA,negative,5
27,3.402826,0.0,pytorch_NN,Lyso PS 17:1,[M]-,9AA,negative,5
28,4.0060096,0.0,pytorch_NN,Phosphoenolpyruvic acid,[M]-,9AA,negative,5
29,3.8144217,0.0,pytorch_NN,Dihydroxyacetone phosphate,[M]-,9AA,negative,5
30,3.4074163,0.0,pytorch_NN,Uric acid,[M]-,9AA,negative,5
31,3.1642506,0.0,pytorch_NN,Carnosine,[M]-,9AA,negative,5
32,3.1111166,0.0,pytorch_NN,Cholic acid,[M]-,9AA,negative,5
33,3.2351835,0.0,pytorch_NN,Aspartic acid,[M]-,9AA,negative,5
34,3.354496,0.0,pytorch_NN,PS (POPS) 16:0-18:1,[M]-,9AA,negative,5
35,3.2467043,0.0,pytorch_NN,Citrulline,[M]-,9AA,negative,5
36,3.2068496,0.0,pytorch_NN,Serine,[M]-,9AA,negative,5
37,2.9630387,0.0,pytorch_NN,gamma-Aminobutyric acid,[M]-,9AA,negative,5
38,3.0558796,0.0,pytorch_NN,Adenine,[M]-,9AA,negative,5
39,3.0670772,0.0,pytorch_NN,Lyso PE 18:0,[M]-,9AA,negative,5
40,3.145384,0.0,pytorch_NN,Xanthine,[M]-,9AA,negative,5
41,3.163857,0.0,pytorch_NN,Histidine,[M]-,9AA,negative,5
42,4.051414,0.0,pytorch_NN,Oxidized glutathione,[M]-,9AA,negative,5
43,2.9669025,0.0,pytorch_NN,Pyridoxine,[M]-,9AA,negative,5
0,3.8019001,3.1768727777249426,pytorch_NN,Uridine,-H,9AA,negative,6
1,3.0081499,2.4235345428379342,pytorch_NN,Histamine,-H,9AA,negative,6
2,4.924382,5.607552830330284,pytorch_NN,Adenosine monophosphate,-H,9AA,negative,6
3,3.609456,2.41442478840722,pytorch_NN,Tryptophan,-H,9AA,negative,6
4,4.539242,3.836147576475278,pytorch_NN,Glutathione,-H,9AA,negative,6
5,4.28867,3.9279518050439046,pytorch_NN,Riboflavin,-H,9AA,negative,6
6,3.363568,2.7870869198414447,pytorch_NN,Methionine,-H,9AA,negative,6
7,3.1276808,1.7557578089672088,pytorch_NN,Melatonin,-H,9AA,negative,6
8,4.1237197,3.0412610344968245,pytorch_NN,Cystine,-H,9AA,negative,6
