,prediction,observed_value,regressor,name_short,adduct,matrix,polarity,fold
0,4.3933067,5.375443979142473,pytorch_NN,Malic acid,-H,9AA,negative,0
1,3.0283525,5.3199340325654045,pytorch_NN,Taurine,-H,9AA,negative,0
2,4.342245,5.44490784014757,pytorch_NN,N-Acetylaspartic acid,-H,9AA,negative,0
3,4.2945356,3.9789439936786417,pytorch_NN,Ascorbic acid,-H,9AA,negative,0
4,4.7551913,4.852406059687796,pytorch_NN,cis-Aconitic acid,-H,9AA,negative,0
5,4.5702305,5.206625379926532,pytorch_NN,Citric acid,-H,9AA,negative,0
6,4.6517086,5.939249906533922,pytorch_NN,Adenosine diphosphate,-H,9AA,negative,0
7,3.7462053,4.541898383022101,pytorch_NN,Glutamic acid,-H,9AA,negative,0
8,4.8434143,5.012308835041252,pytorch_NN,6-Phosphogluconic acid,-H,9AA,negative,0
9,4.6856585,5.164587787189345,pytorch_NN,3-Phosphoglyceric acid,-H,9AA,negative,0
10,4.065564,5.417869002964245,pytorch_NN,Lyso PS 17:1,-H,9AA,negative,0
11,4.802026,5.197866060993347,pytorch_NN,Phosphoenolpyruvic acid,-H,9AA,negative,0
12,3.4216151,5.076314327370768,pytorch_NN,Carnosine,-H,9AA,negative,0
13,3.6393468,4.2583717408536526,pytorch_NN,Cholic acid,-H,9AA,negative,0
14,3.6802688,4.208115674739658,pytorch_NN,Aspartic acid,-H,9AA,negative,0
15,3.844303,5.004369745474085,pytorch_NN,PS (POPS) 16:0-18:1,-H,9AA,negative,0
16,3.6557,4.0631563769843755,pytorch_NN,Citrulline,-H,9AA,negative,0
17,4.363834,0.0,pytorch_NN,Lyso PA 18:1,-H,9AA,negative,0
18,3.5657039,0.0,pytorch_NN,Lyso PC 15:0,-H,9AA,negative,0
19,4.5864267,0.0,pytorch_NN,Nicotinamide adenine dinucleotide (NAD),-H,9AA,negative,0
20,4.337022,0.0,pytorch_NN,Tetrahydrofolic acid,-H,9AA,negative,0
21,4.764001,0.0,pytorch_NN,Flavin mononucleotide,-H,9AA,negative,0
22,2.92629,0.0,pytorch_NN,Thiamine,-H,9AA,negative,0
23,3.197175,0.0,pytorch_NN,Glucosamine,-H,9AA,negative,0
24,4.1183867,0.0,pytorch_NN,Glycerophosphocholine,-H,9AA,negative,0
25,4.323236,0.0,pytorch_NN,3-Hydroxymethylglutaric acid,-H,9AA,negative,0
26,4.67255,0.0,pytorch_NN,Nicotinamide ribotide,-H,9AA,negative,0
27,3.3680584,0.0,pytorch_NN,PC 15:0-18:1,-H,9AA,negative,0
28,4.3338985,0.0,pytorch_NN,Folic acid,-H,9AA,negative,0
29,4.323346,0.0,pytorch_NN,Cyclic adenosine monophosphate,-H,9AA,negative,0
30,3.2200356,0.0,pytorch_NN,PC (O) C16-18:1,-H,9AA,negative,0
31,4.703002,0.0,pytorch_NN,Cytidine monophosphate,-H,9AA,negative,0
32,3.8782368,0.0,pytorch_NN,S-Adenosylmethionine,-H,9AA,negative,0
33,3.043131,0.0,pytorch_NN,Niacinamide,-H,9AA,negative,0
34,2.8376176,0.0,pytorch_NN,"N6,N6,N6-Trimethyllysine",-H,9AA,negative,0
35,3.0454793,0.0,pytorch_NN,MG 18:1,-H,9AA,negative,0
36,3.6415582,0.0,pytorch_NN,Carnitine,-H,9AA,negative,0
37,1.7964702,0.0,pytorch_NN,Acetylcholine,-H,9AA,negative,0
38,0.54020643,0.0,pytorch_NN,Cholecalciferol,-H,9AA,negative,0
39,3.2046773,0.0,pytorch_NN,Nicotinamide riboside,-H,9AA,negative,0
40,3.6289566,0.0,pytorch_NN,Acetylcarnitine,-H,9AA,negative,0
41,2.6492903,0.0,pytorch_NN,Spermidine,-H,9AA,negative,0
42,0.5401306,0.0,pytorch_NN,Cholesterol,-H,9AA,negative,0
43,2.6526532,0.0,pytorch_NN,Putrescine,-H,9AA,negative,0
0,4.678343,4.29330833634685,pytorch_NN,Dihydroxyacetone phosphate,-H,9AA,negative,1
1,3.4633465,4.951137084996772,pytorch_NN,Uric acid,-H,9AA,negative,1
2,3.805842,4.66198892224018,pytorch_NN,PA 16:0-18:1,-H,9AA,negative,1
3,4.776273,4.814306627793246,pytorch_NN,2-Oxoglutaric acid,-H,9AA,negative,1
4,4.178746,5.641773056029051,pytorch_NN,Lyso PI 17:1,-H,9AA,negative,1
5,3.689285,4.952913805825025,pytorch_NN,PG 16:0-18:1,-H,9AA,negative,1
6,4.801257,5.577610157677287,pytorch_NN,"Fructose 1,6-bisphosphate",-H,9AA,negative,1
7,4.643068,5.087021412007154,pytorch_NN,Glucose 6-phosphate,-H,9AA,negative,1
8,3.3011599,3.60146760068405,pytorch_NN,Serine,-H,9AA,negative,1
9,3.0592425,2.9715890912775222,pytorch_NN,gamma-Aminobutyric acid,-H,9AA,negative,1
10,2.8088632,3.508502825546985,pytorch_NN,GlcCer d18:1/18:0,-H,9AA,negative,1
11,3.1547284,3.4068141934002796,pytorch_NN,Adenine,-H,9AA,negative,1
12,3.3126874,5.33188795094239,pytorch_NN,Lyso PE 18:0,-H,9AA,negative,1
13,3.2239633,4.861136433937232,pytorch_NN,Xanthine,-H,9AA,negative,1
14,3.223211,4.078243606162822,pytorch_NN,Histidine,-H,9AA,negative,1
15,4.54451,5.544729838944959,pytorch_NN,Oxidized glutathione,-H,9AA,negative,1
16,3.0016894,3.7756861608130103,pytorch_NN,Pyridoxine,-H,9AA,negative,1
17,3.0027757,0.0,pytorch_NN,Retinoic acid,-H,9AA,negative,1
